tenant_id,objectclas,objectid,changenr,username,udate,utime,tabname,fname,value_old,value_new,last_change_ts,raw_event_id
1,KRED,V101251,6624749213,USER_01,2025-11-10,01:59:00,LFA1,ERDAT,,2025-11-10,2025-11-10T01:59:00+09:00,
1,KRED,V101251,6624749213,USER_01,2025-11-10,01:59:00,LFA1,LAND1,,DEU,2025-11-10T01:59:00+09:00,
1,KRED,V101251,6624749213,USER_01,2025-11-10,01:59:00,LFA1,ZTERM,,Z002,2025-11-10T01:59:00+09:00,
1,KRED,V100338,5269542841,ADMIN_FI,2025-12-14,01:12:00,LFBK,BANKN,BANK-0949914680,BANK-4611598364,2025-12-14T01:12:00+09:00,
1,KRED,V100082,1774607298,USER_02,2025-12-06,12:29:00,LFA1,ZTERM,Z002,Z002,2025-12-06T12:29:00+09:00,
1,KRED,V100082,1774607298,USER_02,2025-12-06,12:29:00,LFA1,AKONT,210000,210010,2025-12-06T12:29:00+09:00,
1,KRED,V100082,1774607298,USER_02,2025-12-06,12:29:00,LFA1,STRAS,Old Address,New Address 941,2025-12-06T12:29:00+09:00,
1,KRED,V100739,7892945543,AP_CLERK_01,2025-09-13,04:46:00,LFBK,BANKN,BANK-9271489182,BANK-1453915856,2025-09-13T04:46:00+09:00,
1,KRED,V101109,6773393117,USER_02,2025-03-25,15:50:00,LFA1,ZTERM,Z045,Z045,2025-03-25T15:50:00+09:00,
1,KRED,V101109,6773393117,USER_02,2025-03-25,15:50:00,LFA1,AKONT,210000,210010,2025-03-25T15:50:00+09:00,
1,KRED,V101109,6773393117,USER_02,2025-03-25,15:50:00,LFA1,STRAS,Old Address,New Address 155,2025-03-25T15:50:00+09:00,
1,KRED,V100339,7359008799,ADMIN_FI,2025-11-22,11:00:00,LFA1,ZTERM,Z002,Z045,2025-11-22T11:00:00+09:00,
1,KRED,V100339,7359008799,ADMIN_FI,2025-11-22,11:00:00,LFA1,AKONT,210000,210010,2025-11-22T11:00:00+09:00,
1,KRED,V100339,7359008799,ADMIN_FI,2025-11-22,11:00:00,LFA1,STRAS,Old Address,New Address 381,2025-11-22T11:00:00+09:00,
1,KRED,V100806,7030451432,ADMIN_FI,2025-04-16,21:17:00,LFBK,BANKN,BANK-4088380511,BANK-0230080843,2025-04-16T21:17:00+09:00,
1,KRED,V100628,6957823158,ADMIN_FI,2025-01-19,09:44:00,LFB1,SPERR,X,,2025-01-19T09:44:00+09:00,
1,KRED,V100628,6957823158,ADMIN_FI,2025-01-19,09:44:00,LFB1,ZTERM,Z002,Z045,2025-01-19T09:44:00+09:00,
1,KRED,V100096,0302347193,AP_CLERK_01,2025-08-17,13:58:00,LFB1,SPERR,X,,2025-08-17T13:58:00+09:00,
1,KRED,V100096,0302347193,AP_CLERK_01,2025-08-17,13:58:00,LFB1,ZTERM,Z045,Z045,2025-08-17T13:58:00+09:00,
1,KRED,V101177,4950808157,ADMIN_FI,2025-01-30,09:07:00,LFB1,SPERR,X,,2025-01-30T09:07:00+09:00,
1,KRED,V101177,4950808157,ADMIN_FI,2025-01-30,09:07:00,LFB1,ZTERM,Z002,Z030,2025-01-30T09:07:00+09:00,
1,KRED,V101498,0101546047,ADMIN_FI,2025-02-14,18:36:00,LFB1,SPERR,X,,2025-02-14T18:36:00+09:00,
1,KRED,V101498,0101546047,ADMIN_FI,2025-02-14,18:36:00,LFB1,ZTERM,Z030,Z002,2025-02-14T18:36:00+09:00,
1,KRED,V100007,4678337928,ADMIN_FI,2025-12-15,13:09:00,LFBK,BANKN,BANK-2158854708,BANK-5582348090,2025-12-15T13:09:00+09:00,
1,KRED,V100521,3421064772,USER_02,2025-05-26,16:44:00,LFA1,ZTERM,Z045,Z002,2025-05-26T16:44:00+09:00,
1,KRED,V100521,3421064772,USER_02,2025-05-26,16:44:00,LFA1,AKONT,210000,210010,2025-05-26T16:44:00+09:00,
1,KRED,V100521,3421064772,USER_02,2025-05-26,16:44:00,LFA1,STRAS,Old Address,New Address 894,2025-05-26T16:44:00+09:00,
1,KRED,V100153,1466348811,ADMIN_FI,2025-12-23,15:21:00,LFB1,SPERR,X,,2025-12-23T15:21:00+09:00,
1,KRED,V100153,1466348811,ADMIN_FI,2025-12-23,15:21:00,LFB1,ZTERM,Z030,Z030,2025-12-23T15:21:00+09:00,
1,KRED,V100563,8008977308,ADMIN_FI,2025-10-12,06:27:00,LFB1,SPERR,X,,2025-10-12T06:27:00+09:00,
1,KRED,V100563,8008977308,ADMIN_FI,2025-10-12,06:27:00,LFB1,ZTERM,Z001,Z002,2025-10-12T06:27:00+09:00,
1,KRED,V101266,3862879839,ADMIN_FI,2025-02-22,02:38:00,LFBK,BANKN,BANK-4299133812,BANK-1697062450,2025-02-22T02:38:00+09:00,
1,KRED,V100348,1931559342,USER_03,2025-10-22,20:09:00,LFA1,ERDAT,,2025-10-22,2025-10-22T20:09:00+09:00,
1,KRED,V100348,1931559342,USER_03,2025-10-22,20:09:00,LFA1,LAND1,,JPN,2025-10-22T20:09:00+09:00,
1,KRED,V100348,1931559342,USER_03,2025-10-22,20:09:00,LFA1,ZTERM,,Z045,2025-10-22T20:09:00+09:00,
1,KRED,V100021,1844002043,AP_CLERK_01,2025-02-25,15:44:00,LFBK,BANKN,BANK-2925827555,BANK-5726870178,2025-02-25T15:44:00+09:00,
1,KRED,V100675,4498132029,ADMIN_FI,2025-06-02,23:38:00,LFB1,SPERR,X,,2025-06-02T23:38:00+09:00,
1,KRED,V100675,4498132029,ADMIN_FI,2025-06-02,23:38:00,LFB1,ZTERM,Z001,Z002,2025-06-02T23:38:00+09:00,
1,KRED,V100014,7474832389,ADMIN_FI,2025-03-17,19:49:00,LFA1,ERDAT,,2025-03-17,2025-03-17T19:49:00+09:00,
1,KRED,V100014,7474832389,ADMIN_FI,2025-03-17,19:49:00,LFA1,LAND1,,KOR,2025-03-17T19:49:00+09:00,
1,KRED,V100014,7474832389,ADMIN_FI,2025-03-17,19:49:00,LFA1,ZTERM,,Z002,2025-03-17T19:49:00+09:00,
1,KRED,V100616,7527484916,AP_CLERK_01,2025-08-13,07:44:00,LFB1,SPERR,X,,2025-08-13T07:44:00+09:00,
1,KRED,V100616,7527484916,AP_CLERK_01,2025-08-13,07:44:00,LFB1,ZTERM,Z002,Z030,2025-08-13T07:44:00+09:00,
1,KRED,V101372,1097099111,AP_CLERK_01,2025-06-06,18:36:00,LFBK,BANKN,BANK-7380419122,BANK-4371035305,2025-06-06T18:36:00+09:00,
1,KRED,V100481,7113048725,ADMIN_FI,2025-08-14,03:33:00,LFB1,SPERR,X,,2025-08-14T03:33:00+09:00,
1,KRED,V100481,7113048725,ADMIN_FI,2025-08-14,03:33:00,LFB1,ZTERM,Z045,Z001,2025-08-14T03:33:00+09:00,
1,KRED,V100819,1775631082,ADMIN_FI,2025-09-04,04:58:00,LFB1,SPERR,X,,2025-09-04T04:58:00+09:00,
1,KRED,V100819,1775631082,ADMIN_FI,2025-09-04,04:58:00,LFB1,ZTERM,Z001,Z002,2025-09-04T04:58:00+09:00,
1,KRED,V100364,6867709578,AP_CLERK_01,2025-10-08,14:18:00,LFBK,BANKN,BANK-6691085357,BANK-2087786492,2025-10-08T14:18:00+09:00,
1,KRED,V100997,8470654979,ADMIN_FI,2025-05-13,19:14:00,LFA1,ZTERM,Z030,Z001,2025-05-13T19:14:00+09:00,
1,KRED,V100997,8470654979,ADMIN_FI,2025-05-13,19:14:00,LFA1,AKONT,210000,210010,2025-05-13T19:14:00+09:00,
1,KRED,V100997,8470654979,ADMIN_FI,2025-05-13,19:14:00,LFA1,STRAS,Old Address,New Address 603,2025-05-13T19:14:00+09:00,
1,KRED,V101473,8708990059,USER_02,2025-08-15,14:29:00,LFA1,ZTERM,Z002,Z030,2025-08-15T14:29:00+09:00,
1,KRED,V101473,8708990059,USER_02,2025-08-15,14:29:00,LFA1,AKONT,210000,210010,2025-08-15T14:29:00+09:00,
1,KRED,V101473,8708990059,USER_02,2025-08-15,14:29:00,LFA1,STRAS,Old Address,New Address 160,2025-08-15T14:29:00+09:00,
1,KRED,V100416,6599205434,AR_CLERK_02,2025-08-30,02:05:00,LFA1,ERDAT,,2025-08-30,2025-08-30T02:05:00+09:00,
1,KRED,V100416,6599205434,AR_CLERK_02,2025-08-30,02:05:00,LFA1,LAND1,,JPN,2025-08-30T02:05:00+09:00,
1,KRED,V100416,6599205434,AR_CLERK_02,2025-08-30,02:05:00,LFA1,ZTERM,,Z001,2025-08-30T02:05:00+09:00,
1,KRED,V100784,3138894470,USER_02,2025-08-12,12:42:00,LFA1,ZTERM,Z002,Z001,2025-08-12T12:42:00+09:00,
1,KRED,V100784,3138894470,USER_02,2025-08-12,12:42:00,LFA1,AKONT,210000,210010,2025-08-12T12:42:00+09:00,
1,KRED,V100784,3138894470,USER_02,2025-08-12,12:42:00,LFA1,STRAS,Old Address,New Address 761,2025-08-12T12:42:00+09:00,
1,KRED,V100360,9274178477,AP_CLERK_01,2025-04-24,00:49:00,LFB1,SPERR,X,,2025-04-24T00:49:00+09:00,
1,KRED,V100360,9274178477,AP_CLERK_01,2025-04-24,00:49:00,LFB1,ZTERM,Z001,Z001,2025-04-24T00:49:00+09:00,
1,KRED,V101289,3696144656,AR_CLERK_02,2025-07-21,00:45:00,LFA1,ERDAT,,2025-07-21,2025-07-21T00:45:00+09:00,
1,KRED,V101289,3696144656,AR_CLERK_02,2025-07-21,00:45:00,LFA1,LAND1,,KOR,2025-07-21T00:45:00+09:00,
1,KRED,V101289,3696144656,AR_CLERK_02,2025-07-21,00:45:00,LFA1,ZTERM,,Z001,2025-07-21T00:45:00+09:00,
1,KRED,V101120,4282967831,AR_CLERK_02,2025-03-23,19:53:00,LFA1,ERDAT,,2025-03-23,2025-03-23T19:53:00+09:00,
1,KRED,V101120,4282967831,AR_CLERK_02,2025-03-23,19:53:00,LFA1,LAND1,,USA,2025-03-23T19:53:00+09:00,
1,KRED,V101120,4282967831,AR_CLERK_02,2025-03-23,19:53:00,LFA1,ZTERM,,Z045,2025-03-23T19:53:00+09:00,
1,KRED,V101378,6132876830,ADMIN_FI,2025-01-16,23:38:00,LFA1,ZTERM,Z001,Z001,2025-01-16T23:38:00+09:00,
1,KRED,V101378,6132876830,ADMIN_FI,2025-01-16,23:38:00,LFA1,AKONT,210000,210010,2025-01-16T23:38:00+09:00,
1,KRED,V101378,6132876830,ADMIN_FI,2025-01-16,23:38:00,LFA1,STRAS,Old Address,New Address 694,2025-01-16T23:38:00+09:00,
1,KRED,V100144,5018119041,ADMIN_FI,2025-01-18,09:44:00,LFB1,SPERR,X,,2025-01-18T09:44:00+09:00,
1,KRED,V100144,5018119041,ADMIN_FI,2025-01-18,09:44:00,LFB1,ZTERM,Z045,Z030,2025-01-18T09:44:00+09:00,
1,KRED,V100964,6979127734,AP_CLERK_01,2025-02-17,20:55:00,LFA1,ERDAT,,2025-02-17,2025-02-17T20:55:00+09:00,
1,KRED,V100964,6979127734,AP_CLERK_01,2025-02-17,20:55:00,LFA1,LAND1,,USA,2025-02-17T20:55:00+09:00,
1,KRED,V100964,6979127734,AP_CLERK_01,2025-02-17,20:55:00,LFA1,ZTERM,,Z030,2025-02-17T20:55:00+09:00,
1,KRED,V101254,3682346360,ADMIN_FI,2025-02-11,04:01:00,LFA1,ZTERM,Z030,Z030,2025-02-11T04:01:00+09:00,
1,KRED,V101254,3682346360,ADMIN_FI,2025-02-11,04:01:00,LFA1,AKONT,210000,210010,2025-02-11T04:01:00+09:00,
1,KRED,V101254,3682346360,ADMIN_FI,2025-02-11,04:01:00,LFA1,STRAS,Old Address,New Address 596,2025-02-11T04:01:00+09:00,
1,KRED,V101323,2935517799,USER_02,2025-01-21,08:00:00,LFA1,ERDAT,,2025-01-21,2025-01-21T08:00:00+09:00,
1,KRED,V101323,2935517799,USER_02,2025-01-21,08:00:00,LFA1,LAND1,,KOR,2025-01-21T08:00:00+09:00,
1,KRED,V101323,2935517799,USER_02,2025-01-21,08:00:00,LFA1,ZTERM,,Z002,2025-01-21T08:00:00+09:00,
1,KRED,V100116,0238016527,ADMIN_FI,2025-11-10,13:42:00,LFA1,ZTERM,Z030,Z030,2025-11-10T13:42:00+09:00,
1,KRED,V100116,0238016527,ADMIN_FI,2025-11-10,13:42:00,LFA1,AKONT,210000,210010,2025-11-10T13:42:00+09:00,
1,KRED,V100116,0238016527,ADMIN_FI,2025-11-10,13:42:00,LFA1,STRAS,Old Address,New Address 687,2025-11-10T13:42:00+09:00,
1,KRED,V100671,4882460743,ADMIN_FI,2025-06-17,00:00:00,LFA1,ZTERM,Z030,Z030,2025-06-17T00:00:00+09:00,
1,KRED,V100671,4882460743,ADMIN_FI,2025-06-17,00:00:00,LFA1,AKONT,210000,210010,2025-06-17T00:00:00+09:00,
1,KRED,V100671,4882460743,ADMIN_FI,2025-06-17,00:00:00,LFA1,STRAS,Old Address,New Address 53,2025-06-17T00:00:00+09:00,
1,KRED,V101162,8935669326,AP_CLERK_01,2025-11-08,07:37:00,LFA1,ERDAT,,2025-11-08,2025-11-08T07:37:00+09:00,
1,KRED,V101162,8935669326,AP_CLERK_01,2025-11-08,07:37:00,LFA1,LAND1,,JPN,2025-11-08T07:37:00+09:00,
1,KRED,V101162,8935669326,AP_CLERK_01,2025-11-08,07:37:00,LFA1,ZTERM,,Z001,2025-11-08T07:37:00+09:00,
1,KRED,V101301,2780369173,USER_01,2025-03-22,07:06:00,LFA1,ERDAT,,2025-03-22,2025-03-22T07:06:00+09:00,
1,KRED,V101301,2780369173,USER_01,2025-03-22,07:06:00,LFA1,LAND1,,JPN,2025-03-22T07:06:00+09:00,
1,KRED,V101301,2780369173,USER_01,2025-03-22,07:06:00,LFA1,ZTERM,,Z002,2025-03-22T07:06:00+09:00,
1,KRED,V100748,7032628853,ADMIN_FI,2025-03-03,21:14:00,LFBK,BANKN,BANK-4623042314,BANK-3889947333,2025-03-03T21:14:00+09:00,
1,KRED,V100304,0618330391,AP_CLERK_01,2025-06-16,15:13:00,LFBK,BANKN,BANK-8266269411,BANK-3660101807,2025-06-16T15:13:00+09:00,
1,KRED,V100480,6800565694,ADMIN_FI,2025-11-19,23:10:00,LFBK,BANKN,BANK-8673326543,BANK-6250972156,2025-11-19T23:10:00+09:00,
1,KRED,V100888,8580240113,ADMIN_FI,2025-03-08,17:09:00,LFA1,ERDAT,,2025-03-08,2025-03-08T17:09:00+09:00,
1,KRED,V100888,8580240113,ADMIN_FI,2025-03-08,17:09:00,LFA1,LAND1,,KOR,2025-03-08T17:09:00+09:00,
1,KRED,V100888,8580240113,ADMIN_FI,2025-03-08,17:09:00,LFA1,ZTERM,,Z045,2025-03-08T17:09:00+09:00,
1,KRED,V100660,7598438700,ADMIN_FI,2025-09-08,18:53:00,LFA1,ZTERM,Z002,Z045,2025-09-08T18:53:00+09:00,
1,KRED,V100660,7598438700,ADMIN_FI,2025-09-08,18:53:00,LFA1,AKONT,210000,210010,2025-09-08T18:53:00+09:00,
1,KRED,V100660,7598438700,ADMIN_FI,2025-09-08,18:53:00,LFA1,STRAS,Old Address,New Address 16,2025-09-08T18:53:00+09:00,
1,KRED,V101020,8685203821,USER_02,2025-04-13,08:50:00,LFA1,ZTERM,Z045,Z002,2025-04-13T08:50:00+09:00,
1,KRED,V101020,8685203821,USER_02,2025-04-13,08:50:00,LFA1,AKONT,210000,210010,2025-04-13T08:50:00+09:00,
1,KRED,V101020,8685203821,USER_02,2025-04-13,08:50:00,LFA1,STRAS,Old Address,New Address 890,2025-04-13T08:50:00+09:00,
1,KRED,V100604,4194481281,USER_02,2025-03-08,07:47:00,LFA1,ZTERM,Z045,Z002,2025-03-08T07:47:00+09:00,
1,KRED,V100604,4194481281,USER_02,2025-03-08,07:47:00,LFA1,AKONT,210000,210010,2025-03-08T07:47:00+09:00,
1,KRED,V100604,4194481281,USER_02,2025-03-08,07:47:00,LFA1,STRAS,Old Address,New Address 13,2025-03-08T07:47:00+09:00,
1,KRED,V101158,2732259417,ADMIN_FI,2025-02-23,21:44:00,LFA1,ERDAT,,2025-02-23,2025-02-23T21:44:00+09:00,
1,KRED,V101158,2732259417,ADMIN_FI,2025-02-23,21:44:00,LFA1,LAND1,,JPN,2025-02-23T21:44:00+09:00,
1,KRED,V101158,2732259417,ADMIN_FI,2025-02-23,21:44:00,LFA1,ZTERM,,Z001,2025-02-23T21:44:00+09:00,
1,KRED,V101341,6357155376,ADMIN_FI,2025-05-14,15:51:00,LFA1,ZTERM,Z030,Z030,2025-05-14T15:51:00+09:00,
1,KRED,V101341,6357155376,ADMIN_FI,2025-05-14,15:51:00,LFA1,AKONT,210000,210010,2025-05-14T15:51:00+09:00,
1,KRED,V101341,6357155376,ADMIN_FI,2025-05-14,15:51:00,LFA1,STRAS,Old Address,New Address 895,2025-05-14T15:51:00+09:00,
1,KRED,V100623,6109035627,ADMIN_FI,2025-11-02,17:13:00,LFA1,ZTERM,Z030,Z045,2025-11-02T17:13:00+09:00,
1,KRED,V100623,6109035627,ADMIN_FI,2025-11-02,17:13:00,LFA1,AKONT,210000,210010,2025-11-02T17:13:00+09:00,
1,KRED,V100623,6109035627,ADMIN_FI,2025-11-02,17:13:00,LFA1,STRAS,Old Address,New Address 741,2025-11-02T17:13:00+09:00,
1,KRED,V100603,6214344717,AP_CLERK_01,2025-05-28,21:50:00,LFBK,BANKN,BANK-1396184414,BANK-5878994890,2025-05-28T21:50:00+09:00,
1,KRED,V100031,4864777312,ADMIN_FI,2025-03-22,20:55:00,LFB1,SPERR,X,,2025-03-22T20:55:00+09:00,
1,KRED,V100031,4864777312,ADMIN_FI,2025-03-22,20:55:00,LFB1,ZTERM,Z001,Z001,2025-03-22T20:55:00+09:00,
1,KRED,V100466,7911554808,USER_02,2025-01-26,03:27:00,LFA1,ERDAT,,2025-01-26,2025-01-26T03:27:00+09:00,
1,KRED,V100466,7911554808,USER_02,2025-01-26,03:27:00,LFA1,LAND1,,JPN,2025-01-26T03:27:00+09:00,
1,KRED,V100466,7911554808,USER_02,2025-01-26,03:27:00,LFA1,ZTERM,,Z045,2025-01-26T03:27:00+09:00,
1,KRED,V101441,6388731746,ADMIN_FI,2025-11-26,03:26:00,LFA1,ERDAT,,2025-11-26,2025-11-26T03:26:00+09:00,
1,KRED,V101441,6388731746,ADMIN_FI,2025-11-26,03:26:00,LFA1,LAND1,,KOR,2025-11-26T03:26:00+09:00,
1,KRED,V101441,6388731746,ADMIN_FI,2025-11-26,03:26:00,LFA1,ZTERM,,Z002,2025-11-26T03:26:00+09:00,
1,KRED,V100789,8635401845,AP_CLERK_01,2025-06-27,12:56:00,LFB1,SPERR,X,,2025-06-27T12:56:00+09:00,
1,KRED,V100789,8635401845,AP_CLERK_01,2025-06-27,12:56:00,LFB1,ZTERM,Z002,Z001,2025-06-27T12:56:00+09:00,
1,KRED,V101193,6923494783,ADMIN_FI,2025-02-05,19:37:00,LFBK,BANKN,BANK-6436827953,BANK-2320658301,2025-02-05T19:37:00+09:00,
1,KRED,V100055,7129436621,ADMIN_FI,2025-04-17,12:21:00,LFB1,SPERR,X,,2025-04-17T12:21:00+09:00,
1,KRED,V100055,7129436621,ADMIN_FI,2025-04-17,12:21:00,LFB1,ZTERM,Z045,Z045,2025-04-17T12:21:00+09:00,
1,KRED,V100484,8551117671,USER_02,2025-01-05,01:11:00,LFA1,ZTERM,Z001,Z001,2025-01-05T01:11:00+09:00,
1,KRED,V100484,8551117671,USER_02,2025-01-05,01:11:00,LFA1,AKONT,210000,210010,2025-01-05T01:11:00+09:00,
1,KRED,V100484,8551117671,USER_02,2025-01-05,01:11:00,LFA1,STRAS,Old Address,New Address 785,2025-01-05T01:11:00+09:00,
1,KRED,V101473,5360826172,ADMIN_FI,2025-07-09,05:14:00,LFA1,ZTERM,Z001,Z001,2025-07-09T05:14:00+09:00,
1,KRED,V101473,5360826172,ADMIN_FI,2025-07-09,05:14:00,LFA1,AKONT,210000,210010,2025-07-09T05:14:00+09:00,
1,KRED,V101473,5360826172,ADMIN_FI,2025-07-09,05:14:00,LFA1,STRAS,Old Address,New Address 548,2025-07-09T05:14:00+09:00,
1,KRED,V100057,2461070827,AP_CLERK_01,2025-05-23,08:37:00,LFA1,ERDAT,,2025-05-23,2025-05-23T08:37:00+09:00,
1,KRED,V100057,2461070827,AP_CLERK_01,2025-05-23,08:37:00,LFA1,LAND1,,USA,2025-05-23T08:37:00+09:00,
1,KRED,V100057,2461070827,AP_CLERK_01,2025-05-23,08:37:00,LFA1,ZTERM,,Z002,2025-05-23T08:37:00+09:00,
1,KRED,V101283,0086789243,AR_CLERK_02,2025-10-11,23:47:00,LFA1,ERDAT,,2025-10-11,2025-10-11T23:47:00+09:00,
1,KRED,V101283,0086789243,AR_CLERK_02,2025-10-11,23:47:00,LFA1,LAND1,,KOR,2025-10-11T23:47:00+09:00,
1,KRED,V101283,0086789243,AR_CLERK_02,2025-10-11,23:47:00,LFA1,ZTERM,,Z045,2025-10-11T23:47:00+09:00,
1,KRED,V101090,0264482611,AP_CLERK_01,2025-02-23,13:11:00,LFB1,SPERR,X,,2025-02-23T13:11:00+09:00,
1,KRED,V101090,0264482611,AP_CLERK_01,2025-02-23,13:11:00,LFB1,ZTERM,Z002,Z045,2025-02-23T13:11:00+09:00,
1,KRED,V101346,9424298139,ADMIN_FI,2025-08-22,22:16:00,LFB1,SPERR,X,,2025-08-22T22:16:00+09:00,
1,KRED,V101346,9424298139,ADMIN_FI,2025-08-22,22:16:00,LFB1,ZTERM,Z030,Z001,2025-08-22T22:16:00+09:00,
1,KRED,V101358,5339747912,USER_02,2025-10-19,18:07:00,LFA1,ZTERM,Z045,Z045,2025-10-19T18:07:00+09:00,
1,KRED,V101358,5339747912,USER_02,2025-10-19,18:07:00,LFA1,AKONT,210000,210010,2025-10-19T18:07:00+09:00,
1,KRED,V101358,5339747912,USER_02,2025-10-19,18:07:00,LFA1,STRAS,Old Address,New Address 381,2025-10-19T18:07:00+09:00,
1,KRED,V100918,0883913953,ADMIN_FI,2025-08-31,12:22:00,LFA1,ZTERM,Z001,Z030,2025-08-31T12:22:00+09:00,
1,KRED,V100918,0883913953,ADMIN_FI,2025-08-31,12:22:00,LFA1,AKONT,210000,210010,2025-08-31T12:22:00+09:00,
1,KRED,V100918,0883913953,ADMIN_FI,2025-08-31,12:22:00,LFA1,STRAS,Old Address,New Address 874,2025-08-31T12:22:00+09:00,
1,KRED,V100326,8369440573,AP_CLERK_01,2025-01-05,07:44:00,LFBK,BANKN,BANK-1688965184,BANK-5821783992,2025-01-05T07:44:00+09:00,
1,KRED,V100788,4982202205,ADMIN_FI,2025-06-22,15:08:00,LFBK,BANKN,BANK-4779495972,BANK-3150135199,2025-06-22T15:08:00+09:00,
1,KRED,V101492,8245317701,USER_02,2025-09-14,09:00:00,LFA1,ZTERM,Z002,Z002,2025-09-14T09:00:00+09:00,
1,KRED,V101492,8245317701,USER_02,2025-09-14,09:00:00,LFA1,AKONT,210000,210010,2025-09-14T09:00:00+09:00,
1,KRED,V101492,8245317701,USER_02,2025-09-14,09:00:00,LFA1,STRAS,Old Address,New Address 883,2025-09-14T09:00:00+09:00,
1,KRED,V100268,0452923971,EMP_JS,2025-06-19,13:42:00,LFA1,ERDAT,,2025-06-19,2025-06-19T13:42:00+09:00,
1,KRED,V100268,0452923971,EMP_JS,2025-06-19,13:42:00,LFA1,LAND1,,KOR,2025-06-19T13:42:00+09:00,
1,KRED,V100268,0452923971,EMP_JS,2025-06-19,13:42:00,LFA1,ZTERM,,Z030,2025-06-19T13:42:00+09:00,
1,KRED,V100374,2550628595,ADMIN_FI,2025-03-19,13:29:00,LFA1,ZTERM,Z030,Z045,2025-03-19T13:29:00+09:00,
1,KRED,V100374,2550628595,ADMIN_FI,2025-03-19,13:29:00,LFA1,AKONT,210000,210010,2025-03-19T13:29:00+09:00,
1,KRED,V100374,2550628595,ADMIN_FI,2025-03-19,13:29:00,LFA1,STRAS,Old Address,New Address 553,2025-03-19T13:29:00+09:00,
1,KRED,V101306,6548246242,EMP_JS,2025-01-17,05:26:00,LFA1,ERDAT,,2025-01-17,2025-01-17T05:26:00+09:00,
1,KRED,V101306,6548246242,EMP_JS,2025-01-17,05:26:00,LFA1,LAND1,,KOR,2025-01-17T05:26:00+09:00,
1,KRED,V101306,6548246242,EMP_JS,2025-01-17,05:26:00,LFA1,ZTERM,,Z030,2025-01-17T05:26:00+09:00,
1,KRED,V100849,3026237084,ADMIN_FI,2025-11-16,01:35:00,LFB1,SPERR,X,,2025-11-16T01:35:00+09:00,
1,KRED,V100849,3026237084,ADMIN_FI,2025-11-16,01:35:00,LFB1,ZTERM,Z002,Z030,2025-11-16T01:35:00+09:00,
1,KRED,V101206,5267041013,AP_CLERK_01,2025-08-06,11:37:00,LFBK,BANKN,BANK-8106629577,BANK-4278205615,2025-08-06T11:37:00+09:00,
1,KRED,V100558,6538681575,AP_CLERK_01,2025-02-04,11:06:00,LFB1,SPERR,X,,2025-02-04T11:06:00+09:00,
1,KRED,V100558,6538681575,AP_CLERK_01,2025-02-04,11:06:00,LFB1,ZTERM,Z030,Z030,2025-02-04T11:06:00+09:00,
1,KRED,V100360,9425619016,USER_02,2025-12-08,16:20:00,LFA1,ZTERM,Z045,Z002,2025-12-08T16:20:00+09:00,
1,KRED,V100360,9425619016,USER_02,2025-12-08,16:20:00,LFA1,AKONT,210000,210010,2025-12-08T16:20:00+09:00,
1,KRED,V100360,9425619016,USER_02,2025-12-08,16:20:00,LFA1,STRAS,Old Address,New Address 75,2025-12-08T16:20:00+09:00,
1,KRED,V101215,9450762392,AP_CLERK_01,2025-05-20,09:09:00,LFBK,BANKN,BANK-2932569662,BANK-1349740076,2025-05-20T09:09:00+09:00,
1,KRED,V100537,9632242682,ADMIN_FI,2024-12-31,12:12:00,LFA1,ERDAT,,2024-12-31,2024-12-31T12:12:00+09:00,
1,KRED,V100537,9632242682,ADMIN_FI,2024-12-31,12:12:00,LFA1,LAND1,,JPN,2024-12-31T12:12:00+09:00,
1,KRED,V100537,9632242682,ADMIN_FI,2024-12-31,12:12:00,LFA1,ZTERM,,Z045,2024-12-31T12:12:00+09:00,
1,KRED,V100873,6824707747,ADMIN_FI,2025-06-03,05:44:00,LFB1,SPERR,X,,2025-06-03T05:44:00+09:00,
1,KRED,V100873,6824707747,ADMIN_FI,2025-06-03,05:44:00,LFB1,ZTERM,Z001,Z001,2025-06-03T05:44:00+09:00,
1,KRED,V101119,4605850559,AP_CLERK_01,2025-01-31,14:12:00,LFBK,BANKN,BANK-3853252686,BANK-1673316670,2025-01-31T14:12:00+09:00,
1,KRED,V100507,1536777430,AP_CLERK_01,2025-11-12,09:18:00,LFBK,BANKN,BANK-4204086072,BANK-2566241872,2025-11-12T09:18:00+09:00,
1,KRED,V101269,9144075086,ADMIN_FI,2025-03-08,17:05:00,LFB1,SPERR,X,,2025-03-08T17:05:00+09:00,
1,KRED,V101269,9144075086,ADMIN_FI,2025-03-08,17:05:00,LFB1,ZTERM,Z002,Z002,2025-03-08T17:05:00+09:00,
1,KRED,V100023,4574298442,AP_CLERK_01,2025-11-30,10:39:00,LFB1,SPERR,X,,2025-11-30T10:39:00+09:00,
1,KRED,V100023,4574298442,AP_CLERK_01,2025-11-30,10:39:00,LFB1,ZTERM,Z001,Z045,2025-11-30T10:39:00+09:00,
1,KRED,V101256,5153880480,USER_02,2025-01-08,16:46:00,LFA1,ZTERM,Z030,Z030,2025-01-08T16:46:00+09:00,
1,KRED,V101256,5153880480,USER_02,2025-01-08,16:46:00,LFA1,AKONT,210000,210010,2025-01-08T16:46:00+09:00,
1,KRED,V101256,5153880480,USER_02,2025-01-08,16:46:00,LFA1,STRAS,Old Address,New Address 177,2025-01-08T16:46:00+09:00,
